1, 2077, m, 3025, f, 4172, m, 2002, f, 2077 2052 2047 2045 2005 2002 4172 2139 3025 , m2077 f2052 m2047 (m2045) f2005 f2002 (m4172) f2139 f3025 , MFFDDHDD, 2077 3025, 2002 4172, G1, 2, G-2, 0, 6, 2
1721, 2762, m, 2757, f, 2489, m, 2490, f, 2762 2441 2433 2437 2835 2861 2557 2490 2489 2176 2174 6986 2265 2608 2267 2757 , m2762 f2441 f2433 f2437 (m2835) f2861 f2557 f2490 m2489 m2176 m2174 (f6986) f2265 f2608 m2267 f2757 , MMMFDDDHFFMDDSD, 2757 2762, 2489 2490, G1, 3, G-1, 3, 8, 7
1722, 2762, m, 2757, f, 2489, m, 2490, f, 2762 2441 2433 2437 2836 2861 2557 2490 2489 2176 2174 6986 2265 2608 2267 2757 , m2762 f2441 f2433 f2437 (f2836) f2861 f2557 f2490 m2489 m2176 m2174 (f6986) f2265 f2608 m2267 f2757 , MMMMDDDHFFMDDSD, 2757 2762, 2489 2490, G1, 3, G-1, 3, 8, 7
1723, 2758, m, 3069, f, 2489, m, 2490, f, 2758 2267 2608 2265 6985 2174 2176 2489 2490 2557 2861 2835 2437 2433 2441 3069 , m2758 m2267 f2608 f2265 (m6985) m2174 m2176 m2489 f2490 f2557 f2861 (m2835) f2437 f2433 f2441 f3069 , FMMFSSSWMMFDDDD, 2758 3069, 2489 2490, G1, 3, G-1, 3, 8, 7
1724, 2758, m, 3069, f, 2489, m, 2490, f, 2758 2267 2608 2265 6985 2174 2176 2489 2490 2557 2861 2836 2437 2433 2441 3069 , m2758 m2267 f2608 f2265 (m6985) m2174 m2176 m2489 f2490 f2557 f2861 (f2836) f2437 f2433 f2441 f3069 , FMMFSSSWMMMDDDD, 2758 3069, 2489 2490, G1, 3, G-1, 3, 8, 7
1725, 2758, m, 3069, f, 2489, m, 2490, f, 2758 2267 2608 2265 6986 2174 2176 2489 2490 2557 2861 2835 2437 2433 2441 3069 , m2758 m2267 f2608 f2265 (f6986) m2174 m2176 m2489 f2490 f2557 f2861 (m2835) f2437 f2433 f2441 f3069 , FMMMSSSWMMFDDDD, 2758 3069, 2489 2490, G1, 3, G-1, 3, 8, 7
1726, 2758, m, 3069, f, 2489, m, 2490, f, 2758 2267 2608 2265 6986 2174 2176 2489 2490 2557 2861 2836 2437 2433 2441 3069 , m2758 m2267 f2608 f2265 (f6986) m2174 m2176 m2489 f2490 f2557 f2861 (f2836) f2437 f2433 f2441 f3069 , FMMMSSSWMMMDDDD, 2758 3069, 2489 2490, G1, 3, G-1, 3, 8, 7
1727, 2496, m, 2494, f, 2492, m, 2491, f, 2496 2189 3040 2739 2264 2726 2725 2478 2492 2491 2206 2194 2208 2494 , m2496 f2189 m3040 f2739 m2264 (f2726) f2725 m2478 m2492 f2491 f2206 (m2194) m2208 f2494 , MFMFMDSSWMFSD, 2494 2496, 2491 2492, G2, 3, G0, 2, 9, 4
1728, 2496, m, 2494, f, 2492, m, 2491, f, 2496 2189 3040 2739 2264 2726 2725 2478 2492 2491 2206 2195 2208 2494 , m2496 f2189 m3040 f2739 m2264 (f2726) f2725 m2478 m2492 f2491 f2206 (f2195) m2208 f2494 , MFMFMDSSWMMSD, 2494 2496, 2491 2492, G2, 3, G0, 2, 9, 4
1729, 2492, m, 2491, f, 2709, m, 2754, f, 2492 2478 2725 2726 2264 2754 2709 2711 2436 2210 2491 , m2492 m2478 f2725 (f2726) m2264 f2754 m2709 (m2711) m2436 m2210 f2491 , FMMSDHFSSD, 2491 2492, 2709 2754, G1, 2, G-2, 1, 6, 4
1730, 2492, m, 2491, f, 2709, m, 2754, f, 2492 2478 2725 2726 2264 2754 2709 2712 2436 2210 2491 , m2492 m2478 f2725 (f2726) m2264 f2754 m2709 (f2712) m2436 m2210 f2491 , FMMSDHMSSD, 2491 2492, 2709 2754, G1, 2, G-2, 1, 6, 4
1731, 2762, m, 2757, f, 2492, m, 2491, f, 2762 2487 2199 2197 2194 2206 2491 2492 2478 2725 2726 2264 2608 2267 2757 , m2762 m2487 f2199 (f2197) m2194 f2206 f2491 m2492 m2478 f2725 (f2726) m2264 f2608 m2267 f2757 , FMMSDDHFMMSDSD, 2757 2762, 2491 2492, G0, 3, G-1, 3, 7, 7
1732, 2762, m, 2757, f, 2492, m, 2491, f, 2762 2441 2433 2436 2210 2491 2492 2478 2725 2726 2264 2608 2267 2757 , m2762 f2441 f2433 (m2436) m2210 f2491 m2492 m2478 f2725 (f2726) m2264 f2608 m2267 f2757 , MMFSDHFMMSDSD, 2757 2762, 2491 2492, G1, 2, G-1, 3, 6, 7
1733, 2762, m, 2757, f, 2492, m, 2491, f, 2762 2441 2433 2437 2210 2491 2492 2478 2725 2726 2264 2608 2267 2757 , m2762 f2441 f2433 (f2437) m2210 f2491 m2492 m2478 f2725 (f2726) m2264 f2608 m2267 f2757 , MMMSDHFMMSDSD, 2757 2762, 2491 2492, G1, 2, G-1, 3, 6, 7
1734, 2758, m, 3069, f, 2492, m, 2491, f, 2758 2267 2608 2264 2726 2725 2478 2492 2491 2206 2194 2197 2199 2487 3069 , m2758 m2267 f2608 m2264 (f2726) f2725 m2478 m2492 f2491 f2206 m2194 (f2197) f2199 m2487 f3069 , FMFMDSSWMFMDSD, 2758 3069, 2491 2492, G1, 3, G0, 3, 8, 6
1735, 2758, m, 3069, f, 2492, m, 2491, f, 2758 2267 2608 2264 2726 2725 2478 2492 2491 2210 2436 2433 2441 3069 , m2758 m2267 f2608 m2264 (f2726) f2725 m2478 m2492 f2491 m2210 (m2436) f2433 f2441 f3069 , FMFMDSSWFFDDD, 2758 3069, 2491 2492, G1, 3, G-1, 2, 8, 5
1736, 2758, m, 3069, f, 2492, m, 2491, f, 2758 2267 2608 2264 2726 2725 2478 2492 2491 2210 2437 2433 2441 3069 , m2758 m2267 f2608 m2264 (f2726) f2725 m2478 m2492 f2491 m2210 (f2437) f2433 f2441 f3069 , FMFMDSSWFMDDD, 2758 3069, 2491 2492, G1, 3, G-1, 2, 8, 5
1737, 2599, m, 2595, f, 2495, m, 2493, f, 2599 2602 2600 2495 2493 2208 2595 , m2599 m2602 (m2600) m2495 f2493 (m2208) f2595 , FFSWFD, 2595 2599, 2493 2495, G1, 1, G0, 1, 4, 2
1738, 2599, m, 2595, f, 2495, m, 2493, f, 2599 2602 2601 2495 2493 2208 2595 , m2599 m2602 (f2601) m2495 f2493 (m2208) f2595 , FMSWFD, 2595 2599, 2493 2495, G1, 1, G0, 1, 4, 2
1739, 2599, m, 2595, f, 2495, m, 2493, f, 2599 2602 2600 2495 2493 2212 2595 , m2599 m2602 (m2600) m2495 f2493 (f2212) f2595 , FFSWMD, 2595 2599, 2493 2495, G1, 1, G0, 1, 4, 2
1740, 2599, m, 2595, f, 2495, m, 2493, f, 2599 2602 2601 2495 2493 2212 2595 , m2599 m2602 (f2601) m2495 f2493 (f2212) f2595 , FMSWMD, 2595 2599, 2493 2495, G1, 1, G0, 1, 4, 2
1741, 2496, m, 2494, f, 2503, m, 2508, f, 2496 2185 2173 2363 2508 2503 2207 2194 2208 2494 , m2496 m2185 (f2173) m2363 f2508 m2503 m2207 (m2194) m2208 f2494 , FMSDHFFSD, 2494 2496, 2503 2508, G0, 2, G0, 2, 5, 4
1742, 2496, m, 2494, f, 2503, m, 2508, f, 2496 2185 2964 2363 2508 2503 2207 2194 2208 2494 , m2496 m2185 (m2964) m2363 f2508 m2503 m2207 (m2194) m2208 f2494 , FFSDHFFSD, 2494 2496, 2503 2508, G0, 2, G0, 2, 5, 4
1743, 2496, m, 2494, f, 2503, m, 2508, f, 2496 2185 2173 2363 2508 2503 2207 2195 2208 2494 , m2496 m2185 (f2173) m2363 f2508 m2503 m2207 (f2195) m2208 f2494 , FMSDHFMSD, 2494 2496, 2503 2508, G0, 2, G0, 2, 5, 4
1744, 2496, m, 2494, f, 2503, m, 2508, f, 2496 2185 2964 2363 2508 2503 2207 2195 2208 2494 , m2496 m2185 (m2964) m2363 f2508 m2503 m2207 (f2195) m2208 f2494 , FFSDHFMSD, 2494 2496, 2503 2508, G0, 2, G0, 2, 5, 4
1745, 2496, m, 2494, f, 2503, m, 2508, f, 2496 2185 2173 2962 6987 6220 2498 2497 2503 2508 2356 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 f2497 m2503 f2508 f2356 (m2324) f2351 f2212 f2494 , FMMFSSDSWMFDDD, 2494 2496, 2503 2508, G0, 4, G-1, 2, 9, 5
1746, 2496, m, 2494, f, 2503, m, 2508, f, 2496 2185 2173 2962 6988 6220 2498 2497 2503 2508 2356 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 f2497 m2503 f2508 f2356 (m2324) f2351 f2212 f2494 , FMMMSSDSWMFDDD, 2494 2496, 2503 2508, G0, 4, G-1, 2, 9, 5
1747, 2496, m, 2494, f, 2503, m, 2508, f, 2496 2185 2173 2962 6987 6220 2498 2497 2503 2508 2356 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 f2497 m2503 f2508 f2356 (f2325) f2351 f2212 f2494 , FMMFSSDSWMMDDD, 2494 2496, 2503 2508, G0, 4, G-1, 2, 9, 5
1748, 2496, m, 2494, f, 2503, m, 2508, f, 2496 2185 2173 2962 6988 6220 2498 2497 2503 2508 2356 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 f2497 m2503 f2508 f2356 (f2325) f2351 f2212 f2494 , FMMMSSDSWMMDDD, 2494 2496, 2503 2508, G0, 4, G-1, 2, 9, 5
1749, 2496, m, 2494, f, 2589, m, 2541, f, 2496 2189 3040 2739 2264 2726 2172 2535 2541 2589 2115 2351 2212 2494 , m2496 f2189 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 m2589 m2115 (f2351) f2212 f2494 , MFMFMSDDHFMDD, 2494 2496, 2541 2589, G2, 3, G0, 2, 9, 4
1750, 2496, m, 2494, f, 2589, m, 2541, f, 2496 2189 3040 2739 2264 2726 2172 2535 2541 2589 2351 2212 2494 , m2496 f2189 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 m2589 (f2351) f2212 f2494 , MFMFMSDDHMDD, 2494 2496, 2541 2589, G2, 3, G-1, 1, 9, 3
1751, 2496, m, 2494, f, 2589, m, 2541, f, 2496 2189 3040 2739 2264 2726 2172 2535 2541 2589 2115 2358 2212 2494 , m2496 f2189 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 m2589 m2115 (m2358) f2212 f2494 , MFMFMSDDHFFDD, 2494 2496, 2541 2589, G2, 3, G0, 2, 9, 4
1752, 2496, m, 2494, f, 2587, m, 2586, f, 2496 2189 3040 2587 2586 2115 2351 2212 2494 , m2496 f2189 (m3040) m2587 f2586 m2115 (f2351) f2212 f2494 , MFSWFMDD, 2494 2496, 2586 2587, G1, 1, G0, 2, 4, 4
1753, 2496, m, 2494, f, 2587, m, 2586, f, 2496 2189 3042 2587 2586 2115 2351 2212 2494 , m2496 f2189 (f3042) m2587 f2586 m2115 (f2351) f2212 f2494 , MMSWFMDD, 2494 2496, 2586 2587, G1, 1, G0, 2, 4, 4
1754, 2496, m, 2494, f, 2587, m, 2586, f, 2496 2189 3040 2587 2586 2115 2358 2212 2494 , m2496 f2189 (m3040) m2587 f2586 m2115 (m2358) f2212 f2494 , MFSWFFDD, 2494 2496, 2586 2587, G1, 1, G0, 2, 4, 4
1755, 2496, m, 2494, f, 2587, m, 2586, f, 2496 2189 3042 2587 2586 2115 2358 2212 2494 , m2496 f2189 (f3042) m2587 f2586 m2115 (m2358) f2212 f2494 , MMSWFFDD, 2494 2496, 2586 2587, G1, 1, G0, 2, 4, 4
1756, 2496, m, 2494, f, 2671, m, 2675, f, 2496 2189 3040 2739 2264 2726 2172 2676 2675 2671 2517 2512 2511 2358 2212 2494 , m2496 f2189 m3040 f2739 m2264 (f2726) m2172 m2676 f2675 m2671 m2517 m2512 (m2511) m2358 f2212 f2494 , MFMFMSSDHFFFSDD, 2494 2496, 2671 2675, G2, 3, G0, 3, 9, 6
1757, 2496, m, 2494, f, 2762, m, 2757, f, 2496 2189 3040 2739 2264 2608 2267 2757 2762 2487 2199 2197 2194 2208 2494 , m2496 f2189 m3040 f2739 (m2264) f2608 m2267 f2757 m2762 m2487 f2199 (f2197) m2194 m2208 f2494 , MFMFDSDHFMMSSD, 2494 2496, 2757 2762, G1, 3, G0, 3, 8, 6
1758, 2496, m, 2494, f, 2762, m, 2757, f, 2496 2185 2173 2174 6985 2265 2608 2267 2757 2762 2487 2199 2197 2194 2208 2494 , m2496 m2185 f2173 m2174 (m6985) f2265 f2608 m2267 f2757 m2762 m2487 f2199 (f2197) m2194 m2208 f2494 , FMFFDDSDHFMMSSD, 2494 2496, 2757 2762, G0, 4, G0, 3, 9, 6
1759, 2496, m, 2494, f, 2762, m, 2757, f, 2496 2185 2173 2174 6986 2265 2608 2267 2757 2762 2487 2199 2197 2194 2208 2494 , m2496 m2185 f2173 m2174 (f6986) f2265 f2608 m2267 f2757 m2762 m2487 f2199 (f2197) m2194 m2208 f2494 , FMFMDDSDHFMMSSD, 2494 2496, 2757 2762, G0, 4, G0, 3, 9, 6
1760, 2496, m, 2494, f, 2758, m, 3069, f, 2496 2189 3040 2739 2264 2608 2267 2758 3069 2487 2199 2197 2194 2208 2494 , m2496 f2189 m3040 f2739 (m2264) f2608 m2267 m2758 f3069 m2487 f2199 (f2197) m2194 m2208 f2494 , MFMFDSSWFMMSSD, 2494 2496, 2758 3069, G1, 3, G0, 3, 8, 6
1761, 2496, m, 2494, f, 2758, m, 3069, f, 2496 2185 2173 2174 6985 2265 2608 2267 2758 3069 2487 2199 2197 2194 2208 2494 , m2496 m2185 f2173 m2174 (m6985) f2265 f2608 m2267 m2758 f3069 m2487 f2199 (f2197) m2194 m2208 f2494 , FMFFDDSSWFMMSSD, 2494 2496, 2758 3069, G0, 4, G0, 3, 9, 6
1762, 2496, m, 2494, f, 2758, m, 3069, f, 2496 2185 2173 2174 6986 2265 2608 2267 2758 3069 2487 2199 2197 2194 2208 2494 , m2496 m2185 f2173 m2174 (f6986) f2265 f2608 m2267 m2758 f3069 m2487 f2199 (f2197) m2194 m2208 f2494 , FMFMDDSSWFMMSSD, 2494 2496, 2758 3069, G0, 4, G0, 3, 9, 6
1763, 2496, m, 2494, f, 7135, m, 7136, f, 2496 2185 2173 2174 6985 7135 7136 2727 2475 2202 2195 2208 2494 , m2496 m2185 f2173 m2174 (m6985) m7135 f7136 f2727 (m2475) m2202 f2195 m2208 f2494 , FMFFSWMFSDSD, 2494 2496, 7135 7136, G3, 1, G-2, 2, 6, 6
1764, 2496, m, 2494, f, 7135, m, 7136, f, 2496 2185 2173 2174 6986 7135 7136 2727 2475 2202 2195 2208 2494 , m2496 m2185 f2173 m2174 (f6986) m7135 f7136 f2727 (m2475) m2202 f2195 m2208 f2494 , FMFMSWMFSDSD, 2494 2496, 7135 7136, G3, 1, G-2, 2, 6, 6
1765, 2496, m, 2494, f, 7135, m, 7136, f, 2496 2185 2173 2174 6985 7135 7136 2727 2476 2202 2195 2208 2494 , m2496 m2185 f2173 m2174 (m6985) m7135 f7136 f2727 (f2476) m2202 f2195 m2208 f2494 , FMFFSWMMSDSD, 2494 2496, 7135 7136, G3, 1, G-2, 2, 6, 6
1766, 2496, m, 2494, f, 7135, m, 7136, f, 2496 2185 2173 2174 6986 7135 7136 2727 2476 2202 2195 2208 2494 , m2496 m2185 f2173 m2174 (f6986) m7135 f7136 f2727 (f2476) m2202 f2195 m2208 f2494 , FMFMSWMMSDSD, 2494 2496, 7135 7136, G3, 1, G-2, 2, 6, 6
1767, 2503, m, 2508, f, 2498, m, 2499, f, 2503 2497 2499 2498 6220 6987 2962 2173 2363 2508 , m2503 f2497 (f2499) m2498 m6220 (m6987) f2962 f2173 m2363 f2508 , MMHFFDDSD, 2503 2508, 2498 2499, G2, 0, G-2, 2, 3, 6
1768, 2503, m, 2508, f, 2498, m, 2499, f, 2503 2497 2499 2498 6220 6988 2962 2173 2363 2508 , m2503 f2497 (f2499) m2498 m6220 (f6988) f2962 f2173 m2363 f2508 , MMHFMDDSD, 2503 2508, 2498 2499, G2, 0, G-2, 2, 3, 6
1769, 2589, m, 2541, f, 2503, m, 2508, f, 2589 2115 2351 2324 2356 2508 2503 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) f2356 f2508 m2503 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMFDDHMMMFDSSD, 2541 2589, 2503 2508, G1, 2, G0, 4, 6, 8
1770, 2589, m, 2541, f, 2503, m, 2508, f, 2589 2351 2324 2356 2508 2503 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 f2351 (m2324) f2356 f2508 m2503 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , MFDDHMMMFDSSD, 2541 2589, 2503 2508, G0, 2, G0, 4, 5, 8
1771, 2589, m, 2541, f, 2503, m, 2508, f, 2589 2115 2351 2325 2356 2508 2503 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) f2356 f2508 m2503 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMMDDHMMMFDSSD, 2541 2589, 2503 2508, G1, 2, G0, 4, 6, 8
1772, 2589, m, 2541, f, 2503, m, 2508, f, 2589 2351 2325 2356 2508 2503 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 f2351 (f2325) f2356 f2508 m2503 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , MMDDHMMMFDSSD, 2541 2589, 2503 2508, G0, 2, G0, 4, 5, 8
1773, 2589, m, 2541, f, 2503, m, 2508, f, 2589 2115 2351 2324 2356 2508 2503 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) f2356 f2508 m2503 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMFDDHMMMMDSSD, 2541 2589, 2503 2508, G1, 2, G0, 4, 6, 8
1774, 2589, m, 2541, f, 2503, m, 2508, f, 2589 2351 2324 2356 2508 2503 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 f2351 (m2324) f2356 f2508 m2503 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , MFDDHMMMMDSSD, 2541 2589, 2503 2508, G0, 2, G0, 4, 5, 8
1775, 2589, m, 2541, f, 2503, m, 2508, f, 2589 2115 2351 2325 2356 2508 2503 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) f2356 f2508 m2503 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMMDDHMMMMDSSD, 2541 2589, 2503 2508, G1, 2, G0, 4, 6, 8
1776, 2589, m, 2541, f, 2503, m, 2508, f, 2589 2351 2325 2356 2508 2503 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 f2351 (f2325) f2356 f2508 m2503 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , MMDDHMMMMDSSD, 2541 2589, 2503 2508, G0, 2, G0, 4, 5, 8
1777, 2762, m, 2757, f, 2503, m, 2508, f, 2762 2487 2199 2197 2194 2207 2503 2508 2363 2173 2174 6985 2265 2608 2267 2757 , m2762 m2487 f2199 (f2197) m2194 m2207 m2503 f2508 m2363 f2173 m2174 (m6985) f2265 f2608 m2267 f2757 , FMMSSSWFMFFDDSD, 2757 2762, 2503 2508, G0, 3, G0, 4, 7, 8
1778, 2762, m, 2757, f, 2503, m, 2508, f, 2762 2487 2199 2197 2194 2207 2503 2508 2363 2173 2174 6986 2265 2608 2267 2757 , m2762 m2487 f2199 (f2197) m2194 m2207 m2503 f2508 m2363 f2173 m2174 (f6986) f2265 f2608 m2267 f2757 , FMMSSSWFMFMDDSD, 2757 2762, 2503 2508, G0, 3, G0, 4, 7, 8
1779, 2758, m, 3069, f, 2503, m, 2508, f, 2758 2267 2608 2265 6985 2174 2173 2363 2508 2503 2207 2194 2197 2199 2487 3069 , m2758 m2267 f2608 f2265 (m6985) m2174 f2173 m2363 f2508 m2503 m2207 m2194 (f2197) f2199 m2487 f3069 , FMMFSDSDHFFMDSD, 2758 3069, 2503 2508, G0, 4, G0, 3, 9, 6
1780, 2758, m, 3069, f, 2503, m, 2508, f, 2758 2267 2608 2265 6986 2174 2173 2363 2508 2503 2207 2194 2197 2199 2487 3069 , m2758 m2267 f2608 f2265 (f6986) m2174 f2173 m2363 f2508 m2503 m2207 m2194 (f2197) f2199 m2487 f3069 , FMMMSDSDHFFMDSD, 2758 3069, 2503 2508, G0, 4, G0, 3, 9, 6
1781, 2503, m, 2508, f, 6220, m, 6221, f, 2503 2497 2498 6221 6220 6987 2962 2173 2363 2508 , m2503 f2497 m2498 (f6221) m6220 (m6987) f2962 f2173 m2363 f2508 , MFMHFDDSD, 2503 2508, 6220 6221, G3, 0, G-3, 1, 4, 5
1782, 2503, m, 2508, f, 6220, m, 6221, f, 2503 2497 2498 6221 6220 6988 2962 2173 2363 2508 , m2503 f2497 m2498 (f6221) m6220 (f6988) f2962 f2173 m2363 f2508 , MFMHMDDSD, 2503 2508, 6220 6221, G3, 0, G-3, 1, 4, 5
1783, 2503, m, 2508, f, 6987, m, 6988, f, 2503 2497 2498 6220 6987 6988 2962 2173 2363 2508 , m2503 f2497 m2498 m6220 (m6987) (f6988) f2962 f2173 m2363 f2508 , MFFFWDDSD, 2503 2508, 6987 6988, G4, 0, G-4, 0, 5, 4
1784, 2503, m, 2508, f, 6987, m, 6988, f, 2503 2497 2498 6220 6988 6987 2962 2173 2363 2508 , m2503 f2497 m2498 m6220 (f6988) (m6987) f2962 f2173 m2363 f2508 , MFFMHDDSD, 2503 2508, 6987 6988, G4, 0, G-4, 0, 5, 4
1785, 2503, m, 2508, f, 7135, m, 7136, f, 2503 2207 2195 2202 2475 2727 7136 7135 6985 2174 2173 2363 2508 , m2503 m2207 f2195 m2202 (m2475) f2727 f7136 m7135 (m6985) m2174 f2173 m2363 f2508 , FMFFDDHFSDSD, 2503 2508, 7135 7136, G2, 2, G-3, 1, 7, 5
1786, 2503, m, 2508, f, 7135, m, 7136, f, 2503 2207 2195 2202 2475 2727 7136 7135 6986 2174 2173 2363 2508 , m2503 m2207 f2195 m2202 (m2475) f2727 f7136 m7135 (f6986) m2174 f2173 m2363 f2508 , FMFFDDHMSDSD, 2503 2508, 7135 7136, G2, 2, G-3, 1, 7, 5
1787, 2503, m, 2508, f, 7135, m, 7136, f, 2503 2207 2195 2202 2476 2727 7136 7135 6985 2174 2173 2363 2508 , m2503 m2207 f2195 m2202 (f2476) f2727 f7136 m7135 (m6985) m2174 f2173 m2363 f2508 , FMFMDDHFSDSD, 2503 2508, 7135 7136, G2, 2, G-3, 1, 7, 5
1788, 2503, m, 2508, f, 7135, m, 7136, f, 2503 2207 2195 2202 2476 2727 7136 7135 6986 2174 2173 2363 2508 , m2503 m2207 f2195 m2202 (f2476) f2727 f7136 m7135 (f6986) m2174 f2173 m2363 f2508 , FMFMDDHMSDSD, 2503 2508, 7135 7136, G2, 2, G-3, 1, 7, 5
1789, 2805, m, 2803, f, 2532, m, 2535, f, 2805 2739 2264 2726 2172 2535 2532 2527 2803 , m2805 f2739 m2264 (f2726) m2172 f2535 m2532 (m2527) f2803 , MFMSDHFD, 2803 2805, 2532 2535, G1, 2, G0, 1, 6, 2
1790, 2805, m, 2803, f, 2532, m, 2535, f, 2805 2739 2264 2726 2172 2535 2532 2530 2803 , m2805 f2739 m2264 (f2726) m2172 f2535 m2532 (f2530) f2803 , MFMSDHMD, 2803 2805, 2532 2535, G1, 2, G0, 1, 6, 2
1791, 2587, m, 2586, f, 2589, m, 2541, f, 2587 3040 2739 2264 2726 2172 2535 2541 2589 2115 2586 , m2587 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 m2589 (m2115) f2586 , FMFMSDDHFD, 2586 2587, 2541 2589, G1, 3, G0, 1, 8, 2
1792, 2587, m, 2586, f, 2589, m, 2541, f, 2587 3040 2739 2264 2726 2172 2535 2541 2589 2351 2115 2586 , m2587 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 m2589 (f2351) m2115 f2586 , FMFMSDDHMSD, 2586 2587, 2541 2589, G1, 3, G-1, 1, 8, 3
1793, 2589, m, 2541, f, 2671, m, 2675, f, 2589 2115 2358 2511 2512 2517 2671 2675 2676 2172 2535 2541 , m2589 m2115 m2358 (m2511) m2512 m2517 m2671 f2675 m2676 (m2172) f2535 f2541 , FFFSSSWFFDD, 2541 2589, 2671 2675, G0, 3, G0, 2, 7, 4
1794, 2589, m, 2541, f, 2671, m, 2675, f, 2589 2115 2358 2511 2512 2517 2671 2675 2677 2527 2532 2541 , m2589 m2115 m2358 (m2511) m2512 m2517 m2671 f2675 f2677 (m2527) m2532 f2541 , FFFSSSWMFSD, 2541 2589, 2671 2675, G0, 3, G0, 2, 7, 4
1795, 2589, m, 2541, f, 2671, m, 2675, f, 2589 2115 2358 2511 2512 2517 2671 2675 2677 2530 2532 2541 , m2589 m2115 m2358 (m2511) m2512 m2517 m2671 f2675 f2677 (f2530) m2532 f2541 , FFFSSSWMMSD, 2541 2589, 2671 2675, G0, 3, G0, 2, 7, 4
1796, 2589, m, 2541, f, 2671, m, 2675, f, 2589 2115 2358 2511 2512 2517 2671 2675 2676 2734 2535 2541 , m2589 m2115 m2358 (m2511) m2512 m2517 m2671 f2675 m2676 (f2734) f2535 f2541 , FFFSSSWFMDD, 2541 2589, 2671 2675, G0, 3, G0, 2, 7, 4
1801, 2569, m, 2570, f, 2553, m, 2674, f, 2569 2984 2981 2674 2553 2551 6663 6511 2993 2570 , m2569 m2984 (m2981) f2674 m2553 f2551 (m6663) f6511 m2993 f2570 , FFDHMFDSD, 2569 2570, 2553 2674, G1, 1, G-1, 2, 4, 5
1802, 2569, m, 2570, f, 2553, m, 2674, f, 2569 2984 2982 2674 2553 2551 6663 6511 2993 2570 , m2569 m2984 (f2982) f2674 m2553 f2551 (m6663) f6511 m2993 f2570 , FMDHMFDSD, 2569 2570, 2553 2674, G1, 1, G-1, 2, 4, 5
1803, 2569, m, 2570, f, 2553, m, 2674, f, 2569 2984 2981 2674 2553 2551 6664 6511 2993 2570 , m2569 m2984 (m2981) f2674 m2553 f2551 (f6664) f6511 m2993 f2570 , FFDHMMDSD, 2569 2570, 2553 2674, G1, 1, G-1, 2, 4, 5
1804, 2569, m, 2570, f, 2553, m, 2674, f, 2569 2984 2982 2674 2553 2551 6664 6511 2993 2570 , m2569 m2984 (f2982) f2674 m2553 f2551 (f6664) f6511 m2993 f2570 , FMDHMMDSD, 2569 2570, 2553 2674, G1, 1, G-1, 2, 4, 5
1805, 2565, m, 2560, f, 2833, m, 2834, f, 2565 2871 2865 2837 2834 2833 2835 2861 2557 2560 , m2565 f2871 f2865 (m2837) f2834 m2833 (m2835) f2861 f2557 f2560 , MMFDHFDDD, 2560 2565, 2833 2834, G2, 1, G-2, 1, 5, 4
1806, 2565, m, 2560, f, 2833, m, 2834, f, 2565 2871 2865 2838 2834 2833 2835 2861 2557 2560 , m2565 f2871 f2865 (f2838) f2834 m2833 (m2835) f2861 f2557 f2560 , MMMDHFDDD, 2560 2565, 2833 2834, G2, 1, G-2, 1, 5, 4
1807, 2565, m, 2560, f, 2833, m, 2834, f, 2565 2871 2865 2837 2834 2833 2836 2861 2557 2560 , m2565 f2871 f2865 (m2837) f2834 m2833 (f2836) f2861 f2557 f2560 , MMFDHMDDD, 2560 2565, 2833 2834, G2, 1, G-2, 1, 5, 4
