Anel, Ego0, SxEgo0, Alter0, SxAlter0, Ego1, SxEgo1, Alter1, SxAlter1, Percurso, BarryPercurso, Parente, Casal0, Casal1, Geração0, Lateral0, Geração1, Lateral1, Cnx0, Cnx1
1105, 2372, m, 2502, f, 2413, m, 2409, f, 2372 2353 2325 2233 2409 2413 2677 2527 2526 2607 2605 2499 2497 2502 , m2372 m2353 (f2325) m2233 f2409 m2413 f2677 m2527 f2526 (m2607) f2605 f2499 f2497 f2502 , FMSDHMFMFDDDD, 2372 2502, 2409 2413, G0, 2, G0, 4, 5, 8
1106, 2372, m, 2502, f, 2413, m, 2409, f, 2372 2353 2325 2233 2409 2413 2677 2527 2526 6117 2605 2499 2497 2502 , m2372 m2353 (f2325) m2233 f2409 m2413 f2677 m2527 f2526 (f6117) f2605 f2499 f2497 f2502 , FMSDHMFMMDDDD, 2372 2502, 2409 2413, G0, 2, G0, 4, 5, 8
1107, 2372, m, 2502, f, 2462, m, 2465, f, 2372 2360 2527 2526 2607 2605 2219 2462 2465 2178 2194 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 m2219 m2462 f2465 f2178 (m2194) m2207 f2502 , MFMFDSSWMFSD, 2372 2502, 2462 2465, G1, 3, G0, 2, 8, 4
1108, 2372, m, 2502, f, 2462, m, 2465, f, 2372 2360 2527 2526 2607 2605 2219 2462 2465 2178 2195 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 m2219 m2462 f2465 f2178 (f2195) m2207 f2502 , MFMFDSSWMMSD, 2372 2502, 2462 2465, G1, 3, G0, 2, 8, 4
1109, 2372, m, 2502, f, 2462, m, 2465, f, 2372 2360 2527 2526 2607 2605 2219 2462 2465 2176 2962 6987 6220 2498 2497 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 m2219 m2462 f2465 m2176 f2962 (m6987) m6220 m2498 f2497 f2502 , MFMFDSSWFMFSSDD, 2372 2502, 2462 2465, G1, 3, G-1, 3, 8, 7
1110, 2372, m, 2502, f, 2462, m, 2465, f, 2372 2360 2527 2526 2607 2605 2219 2462 2465 2176 2962 6988 6220 2498 2497 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 m2219 m2462 f2465 m2176 f2962 (f6988) m6220 m2498 f2497 f2502 , MFMFDSSWFMMSSDD, 2372 2502, 2462 2465, G1, 3, G-1, 3, 8, 7
1111, 2372, m, 2502, f, 2462, m, 2465, f, 2372 2360 2527 2526 6117 2605 2219 2462 2465 2178 2194 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 m2219 m2462 f2465 f2178 (m2194) m2207 f2502 , MFMMDSSWMFSD, 2372 2502, 2462 2465, G1, 3, G0, 2, 8, 4
1112, 2372, m, 2502, f, 2462, m, 2465, f, 2372 2360 2527 2526 6117 2605 2219 2462 2465 2178 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 m2219 m2462 f2465 f2178 (f2195) m2207 f2502 , MFMMDSSWMMSD, 2372 2502, 2462 2465, G1, 3, G0, 2, 8, 4
1113, 2372, m, 2502, f, 2462, m, 2465, f, 2372 2360 2527 2526 6117 2605 2219 2462 2465 2176 2962 6987 6220 2498 2497 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 m2219 m2462 f2465 m2176 f2962 (m6987) m6220 m2498 f2497 f2502 , MFMMDSSWFMFSSDD, 2372 2502, 2462 2465, G1, 3, G-1, 3, 8, 7
1114, 2372, m, 2502, f, 2462, m, 2465, f, 2372 2360 2527 2526 6117 2605 2219 2462 2465 2176 2962 6988 6220 2498 2497 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 m2219 m2462 f2465 m2176 f2962 (f6988) m6220 m2498 f2497 f2502 , MFMMDSSWFMMSSDD, 2372 2502, 2462 2465, G1, 3, G-1, 3, 8, 7
1115, 2372, m, 2502, f, 2466, m, 2463, f, 2372 2360 2527 2526 2607 2605 2219 2463 2466 2208 2194 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 m2219 f2463 m2466 m2208 (m2194) m2207 f2502 , MFMFDSDHFFSD, 2372 2502, 2463 2466, G1, 3, G0, 2, 8, 4
1116, 2372, m, 2502, f, 2466, m, 2463, f, 2372 2360 2527 2526 2607 2605 2219 2463 2466 2208 2195 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 m2219 f2463 m2466 m2208 (f2195) m2207 f2502 , MFMFDSDHFMSD, 2372 2502, 2463 2466, G1, 3, G0, 2, 8, 4
1117, 2372, m, 2502, f, 2466, m, 2463, f, 2372 2360 2527 2526 6117 2605 2219 2463 2466 2208 2194 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 m2219 f2463 m2466 m2208 (m2194) m2207 f2502 , MFMMDSDHFFSD, 2372 2502, 2463 2466, G1, 3, G0, 2, 8, 4
1118, 2372, m, 2502, f, 2466, m, 2463, f, 2372 2360 2527 2526 6117 2605 2219 2463 2466 2208 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 m2219 f2463 m2466 m2208 (f2195) m2207 f2502 , MFMMDSDHFMSD, 2372 2502, 2463 2466, G1, 3, G0, 2, 8, 4
1119, 2372, m, 2502, f, 2466, m, 2463, f, 2372 2353 2324 2351 2212 2466 2463 2219 2604 2499 2497 2502 , m2372 m2353 (m2324) f2351 f2212 m2466 f2463 m2219 (m2604) f2499 f2497 f2502 , FFDDSWFFDDD, 2372 2502, 2463 2466, G-1, 2, G-1, 2, 6, 5
1120, 2372, m, 2502, f, 2466, m, 2463, f, 2372 2353 2324 2351 2212 2466 2463 2219 2605 2499 2497 2502 , m2372 m2353 (m2324) f2351 f2212 m2466 f2463 m2219 (f2605) f2499 f2497 f2502 , FFDDSWFMDDD, 2372 2502, 2463 2466, G-1, 2, G-1, 2, 6, 5
1121, 2372, m, 2502, f, 2466, m, 2463, f, 2372 2353 2325 2351 2212 2466 2463 2219 2604 2499 2497 2502 , m2372 m2353 (f2325) f2351 f2212 m2466 f2463 m2219 (m2604) f2499 f2497 f2502 , FMDDSWFFDDD, 2372 2502, 2463 2466, G-1, 2, G-1, 2, 6, 5
1122, 2372, m, 2502, f, 2466, m, 2463, f, 2372 2353 2325 2351 2212 2466 2463 2219 2605 2499 2497 2502 , m2372 m2353 (f2325) f2351 f2212 m2466 f2463 m2219 (f2605) f2499 f2497 f2502 , FMDDSWFMDDD, 2372 2502, 2463 2466, G-1, 2, G-1, 2, 6, 5
1123, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 2607 2605 2482 2478 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2482 m2478 m2474 (m2475) m2202 f2195 m2207 f2502 , MFMFDDHFFSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
1124, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 2607 2605 2482 2478 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2482 m2478 m2474 (f2476) m2202 f2195 m2207 f2502 , MFMFDDHFMSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
1125, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 6117 2605 2482 2478 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2478 m2474 (m2475) m2202 f2195 m2207 f2502 , MFMMDDHFFSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
1126, 2372, m, 2502, f, 2478, m, 2482, f, 2372 2360 2527 2526 6117 2605 2482 2478 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2478 m2474 (f2476) m2202 f2195 m2207 f2502 , MFMMDDHFMSDSD, 2372 2502, 2478 2482, G2, 2, G-2, 2, 7, 6
1127, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2198 2196 2194 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 m2198 (m2196) m2194 m2207 f2502 , MFFSDHFFSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
1128, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2198 2197 2194 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 m2198 (f2197) m2194 m2207 f2502 , MFFSDHFMSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
1129, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2200 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 f2200 m2474 (m2475) m2202 f2195 m2207 f2502 , MFFSDHMFFSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
1130, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2525 2529 2614 2485 2200 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 (m2525) m2529 f2614 m2485 f2200 m2474 (f2476) m2202 f2195 m2207 f2502 , MFFSDHMFMSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
1131, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2198 2196 2194 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 m2198 (m2196) m2194 m2207 f2502 , MFMSDHFFSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
1132, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2198 2197 2194 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 m2198 (f2197) m2194 m2207 f2502 , MFMSDHFMSSD, 2372 2502, 2485 2614, G1, 2, G-1, 2, 6, 5
1133, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2200 2474 2475 2202 2195 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 f2200 m2474 (m2475) m2202 f2195 m2207 f2502 , MFMSDHMFFSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
1134, 2372, m, 2502, f, 2485, m, 2614, f, 2372 2360 2527 2526 2529 2614 2485 2200 2474 2476 2202 2195 2207 2502 , m2372 f2360 m2527 (f2526) m2529 f2614 m2485 f2200 m2474 (f2476) m2202 f2195 m2207 f2502 , MFMSDHMFMSDSD, 2372 2502, 2485 2614, G1, 2, G-1, 3, 6, 7
1135, 2372, m, 2502, f, 2492, m, 2491, f, 2372 2360 2527 2526 2607 2605 2482 2492 2491 2206 2194 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 f2206 (m2194) m2207 f2502 , MFMFDDSWMFSD, 2372 2502, 2491 2492, G1, 3, G0, 2, 8, 4
1136, 2372, m, 2502, f, 2492, m, 2491, f, 2372 2360 2527 2526 2607 2605 2482 2492 2491 2206 2195 2207 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2482 m2492 f2491 f2206 (f2195) m2207 f2502 , MFMFDDSWMMSD, 2372 2502, 2491 2492, G1, 3, G0, 2, 8, 4
1137, 2372, m, 2502, f, 2492, m, 2491, f, 2372 2360 2527 2526 6117 2605 2482 2492 2491 2206 2194 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 f2206 (m2194) m2207 f2502 , MFMMDDSWMFSD, 2372 2502, 2491 2492, G1, 3, G0, 2, 8, 4
1138, 2372, m, 2502, f, 2492, m, 2491, f, 2372 2360 2527 2526 6117 2605 2482 2492 2491 2206 2195 2207 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2482 m2492 f2491 f2206 (f2195) m2207 f2502 , MFMMDDSWMMSD, 2372 2502, 2491 2492, G1, 3, G0, 2, 8, 4
1139, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6987 6220 2498 2497 2502 2372 2353 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 f2497 f2502 m2372 m2353 (m2324) f2351 f2212 f2494 , FMMFSSDDHFFDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
1140, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6988 6220 2498 2497 2502 2372 2353 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 f2497 f2502 m2372 m2353 (m2324) f2351 f2212 f2494 , FMMMSSDDHFFDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
1141, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6987 6220 2498 2497 2502 2372 2353 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 f2497 f2502 m2372 m2353 (f2325) f2351 f2212 f2494 , FMMFSSDDHFMDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
1142, 2496, m, 2494, f, 2372, m, 2502, f, 2496 2185 2173 2962 6988 6220 2498 2497 2502 2372 2353 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 f2497 f2502 m2372 m2353 (f2325) f2351 f2212 f2494 , FMMMSSDDHFMDDD, 2494 2496, 2372 2502, G0, 4, G-1, 2, 9, 5
1143, 2372, m, 2502, f, 2498, m, 2499, f, 2372 2360 2527 2526 2607 2605 2499 2498 2497 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 f2499 (m2498) f2497 f2502 , MFMFDDHDD, 2372 2502, 2498 2499, G2, 2, G-2, 0, 7, 2
1144, 2372, m, 2502, f, 2498, m, 2499, f, 2372 2360 2527 2526 6117 2605 2499 2498 2497 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 f2499 (m2498) f2497 f2502 , MFMMDDHDD, 2372 2502, 2498 2499, G2, 2, G-2, 0, 7, 2
1145, 2372, m, 2502, f, 2503, m, 2508, f, 2372 2353 2324 2356 2508 2503 2207 2502 , m2372 m2353 (m2324) f2356 f2508 m2503 (m2207) f2502 , FFDDHFD, 2372 2502, 2503 2508, G0, 2, G0, 1, 5, 2
1146, 2372, m, 2502, f, 2503, m, 2508, f, 2372 2353 2324 2356 2508 2503 2497 2502 , m2372 m2353 (m2324) f2356 f2508 m2503 (f2497) f2502 , FFDDHMD, 2372 2502, 2503 2508, G0, 2, G0, 1, 5, 2
1147, 2372, m, 2502, f, 2503, m, 2508, f, 2372 2353 2325 2356 2508 2503 2207 2502 , m2372 m2353 (f2325) f2356 f2508 m2503 (m2207) f2502 , FMDDHFD, 2372 2502, 2503 2508, G0, 2, G0, 1, 5, 2
1148, 2372, m, 2502, f, 2503, m, 2508, f, 2372 2353 2325 2356 2508 2503 2497 2502 , m2372 m2353 (f2325) f2356 f2508 m2503 (f2497) f2502 , FMDDHMD, 2372 2502, 2503 2508, G0, 2, G0, 1, 5, 2
1149, 2372, m, 2502, f, 2525, m, 2526, f, 2372 2360 2527 2525 2526 2607 2605 2499 2497 2502 , m2372 f2360 m2527 (m2525) f2526 (m2607) f2605 f2499 f2497 f2502 , MFFWFDDDD, 2372 2502, 2525 2526, G3, 0, G-3, 1, 4, 5
1150, 2372, m, 2502, f, 2525, m, 2526, f, 2372 2360 2527 2525 2526 6117 2605 2499 2497 2502 , m2372 f2360 m2527 (m2525) f2526 (f6117) f2605 f2499 f2497 f2502 , MFFWMDDDD, 2372 2502, 2525 2526, G3, 0, G-3, 1, 4, 5
1151, 2372, m, 2502, f, 2527, m, 2530, f, 2372 2360 2530 2527 2526 2607 2605 2499 2497 2502 , m2372 f2360 (f2530) m2527 f2526 (m2607) f2605 f2499 f2497 f2502 , MMHMFDDDD, 2372 2502, 2527 2530, G2, 0, G-2, 2, 3, 6
1152, 2372, m, 2502, f, 2527, m, 2530, f, 2372 2360 2530 2527 2526 6117 2605 2499 2497 2502 , m2372 f2360 (f2530) m2527 f2526 (f6117) f2605 f2499 f2497 f2502 , MMHMMDDDD, 2372 2502, 2527 2530, G2, 0, G-2, 2, 3, 6
1153, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2324 2353 2372 2502 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMFSSWMMMFDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
1154, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2324 2353 2372 2502 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2353 m2372 f2502 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMFSSWMMMMDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
1155, 2372, m, 2502, f, 2589, m, 2541, f, 2372 2353 2324 2351 2589 2541 2532 2527 2526 2607 2605 2499 2497 2502 , m2372 m2353 (m2324) f2351 m2589 f2541 m2532 m2527 f2526 (m2607) f2605 f2499 f2497 f2502 , FFDSWFFMFDDDD, 2372 2502, 2541 2589, G0, 2, G0, 4, 5, 8
1156, 2372, m, 2502, f, 2589, m, 2541, f, 2372 2353 2324 2351 2589 2541 2532 2527 2526 6117 2605 2499 2497 2502 , m2372 m2353 (m2324) f2351 m2589 f2541 m2532 m2527 f2526 (f6117) f2605 f2499 f2497 f2502 , FFDSWFFMMDDDD, 2372 2502, 2541 2589, G0, 2, G0, 4, 5, 8
1157, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2325 2353 2372 2502 2497 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMMSSWMMMFDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
1158, 2589, m, 2541, f, 2372, m, 2502, f, 2589 2115 2351 2325 2353 2372 2502 2497 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2353 m2372 f2502 f2497 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMMSSWMMMMDSSD, 2541 2589, 2372 2502, G1, 2, G0, 4, 6, 8
1159, 2372, m, 2502, f, 2589, m, 2541, f, 2372 2353 2325 2351 2589 2541 2532 2527 2526 2607 2605 2499 2497 2502 , m2372 m2353 (f2325) f2351 m2589 f2541 m2532 m2527 f2526 (m2607) f2605 f2499 f2497 f2502 , FMDSWFFMFDDDD, 2372 2502, 2541 2589, G0, 2, G0, 4, 5, 8
1160, 2372, m, 2502, f, 2589, m, 2541, f, 2372 2353 2325 2351 2589 2541 2532 2527 2526 6117 2605 2499 2497 2502 , m2372 m2353 (f2325) f2351 m2589 f2541 m2532 m2527 f2526 (f6117) f2605 f2499 f2497 f2502 , FMDSWFFMMDDDD, 2372 2502, 2541 2589, G0, 2, G0, 4, 5, 8
1161, 2372, m, 2502, f, 2604, m, 2605, f, 2372 2360 2527 2526 2607 2605 2604 2499 2497 2502 , m2372 f2360 m2527 f2526 (m2607) f2605 (m2604) f2499 f2497 f2502 , MFMFDHDDD, 2372 2502, 2604 2605, G3, 1, G-3, 0, 6, 3
1162, 2372, m, 2502, f, 2604, m, 2605, f, 2372 2360 2527 2526 6117 2605 2604 2499 2497 2502 , m2372 f2360 m2527 f2526 (f6117) f2605 (m2604) f2499 f2497 f2502 , MFMMDHDDD, 2372 2502, 2604 2605, G3, 1, G-3, 0, 6, 3
1163, 2372, m, 2502, f, 2607, m, 6117, f, 2372 2360 2527 2526 2607 6117 2605 2499 2497 2502 , m2372 f2360 m2527 f2526 (m2607) (f6117) f2605 f2499 f2497 f2502 , MFMFWDDDD, 2372 2502, 2607 6117, G4, 0, G-4, 0, 5, 4
1164, 2372, m, 2502, f, 2607, m, 6117, f, 2372 2360 2527 2526 6117 2607 2605 2499 2497 2502 , m2372 f2360 m2527 f2526 (f6117) (m2607) f2605 f2499 f2497 f2502 , MFMMHDDDD, 2372 2502, 2607 6117, G4, 0, G-4, 0, 5, 4
1165, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2324 2352 2379 2385 2482 2604 2219 2461 2376 , m2373 m2353 (m2324) f2352 m2379 f2385 f2482 (m2604) m2219 f2461 f2376 , FFDSWMFSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
1166, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2324 2352 2379 2385 2482 2605 2219 2461 2376 , m2373 m2353 (m2324) f2352 m2379 f2385 f2482 (f2605) m2219 f2461 f2376 , FFDSWMMSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
1167, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2325 2352 2379 2385 2482 2604 2219 2461 2376 , m2373 m2353 (f2325) f2352 m2379 f2385 f2482 (m2604) m2219 f2461 f2376 , FMDSWMFSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
1168, 2373, m, 2376, f, 2379, m, 2385, f, 2373 2353 2325 2352 2379 2385 2482 2605 2219 2461 2376 , m2373 m2353 (f2325) f2352 m2379 f2385 f2482 (f2605) m2219 f2461 f2376 , FMDSWMMSDD, 2373 2376, 2379 2385, G0, 2, G-1, 2, 5, 5
1169, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2324 2352 2381 2445 2433 2436 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2381 m2445 f2433 (m2436) f2220 f2461 f2376 , FFDDHMFDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
1170, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2324 2352 2381 2445 2433 2437 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2381 m2445 f2433 (f2437) f2220 f2461 f2376 , FFDDHMMDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
1171, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2325 2352 2381 2445 2433 2436 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2381 m2445 f2433 (m2436) f2220 f2461 f2376 , FMDDHMFDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
1172, 2373, m, 2376, f, 2445, m, 2381, f, 2373 2353 2325 2352 2381 2445 2433 2437 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2381 m2445 f2433 (f2437) f2220 f2461 f2376 , FMDDHMMDDD, 2373 2376, 2381 2445, G0, 2, G-1, 2, 5, 5
1173, 2373, m, 2376, f, 2815, m, 2382, f, 2373 2353 2324 2352 2382 2815 2803 2527 2526 2607 2605 2219 2461 2376 , m2373 m2353 (m2324) f2352 f2382 m2815 f2803 m2527 f2526 (m2607) f2605 m2219 f2461 f2376 , FFDDHMFMFDSDD, 2373 2376, 2382 2815, G0, 2, G0, 4, 5, 8
1174, 2373, m, 2376, f, 2815, m, 2382, f, 2373 2353 2324 2352 2382 2815 2803 2527 2526 6117 2605 2219 2461 2376 , m2373 m2353 (m2324) f2352 f2382 m2815 f2803 m2527 f2526 (f6117) f2605 m2219 f2461 f2376 , FFDDHMFMMDSDD, 2373 2376, 2382 2815, G0, 2, G0, 4, 5, 8
1175, 2373, m, 2376, f, 2815, m, 2382, f, 2373 2353 2325 2352 2382 2815 2803 2527 2526 2607 2605 2219 2461 2376 , m2373 m2353 (f2325) f2352 f2382 m2815 f2803 m2527 f2526 (m2607) f2605 m2219 f2461 f2376 , FMDDHMFMFDSDD, 2373 2376, 2382 2815, G0, 2, G0, 4, 5, 8
1176, 2373, m, 2376, f, 2815, m, 2382, f, 2373 2353 2325 2352 2382 2815 2803 2527 2526 6117 2605 2219 2461 2376 , m2373 m2353 (f2325) f2352 f2382 m2815 f2803 m2527 f2526 (f6117) f2605 m2219 f2461 f2376 , FMDDHMFMMDSDD, 2373 2376, 2382 2815, G0, 2, G0, 4, 5, 8
1177, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2324 2352 2384 2445 2433 2436 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2384 m2445 f2433 (m2436) f2220 f2461 f2376 , FFDDHMFDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
1178, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2324 2352 2384 2445 2433 2437 2220 2461 2376 , m2373 m2353 (m2324) f2352 f2384 m2445 f2433 (f2437) f2220 f2461 f2376 , FFDDHMMDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
1179, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2325 2352 2384 2445 2433 2436 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2384 m2445 f2433 (m2436) f2220 f2461 f2376 , FMDDHMFDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
1180, 2373, m, 2376, f, 2445, m, 2384, f, 2373 2353 2325 2352 2384 2445 2433 2437 2220 2461 2376 , m2373 m2353 (f2325) f2352 f2384 m2445 f2433 (f2437) f2220 f2461 f2376 , FMDDHMMDDD, 2373 2376, 2384 2445, G0, 2, G-1, 2, 5, 5
1181, 2373, m, 2376, f, 2388, m, 2392, f, 2373 2353 2324 2354 2388 2392 2497 2499 2604 2219 2461 2376 , m2373 m2353 (m2324) m2354 m2388 f2392 f2497 f2499 (m2604) m2219 f2461 f2376 , FFSSWMMFSDD, 2373 2376, 2388 2392, G0, 2, G0, 3, 5, 6
1182, 2373, m, 2376, f, 2388, m, 2392, f, 2373 2353 2324 2354 2388 2392 2497 2499 2605 2219 2461 2376 , m2373 m2353 (m2324) m2354 m2388 f2392 f2497 f2499 (f2605) m2219 f2461 f2376 , FFSSWMMMSDD, 2373 2376, 2388 2392, G0, 2, G0, 3, 5, 6
1183, 2373, m, 2376, f, 2388, m, 2392, f, 2373 2353 2325 2354 2388 2392 2497 2499 2604 2219 2461 2376 , m2373 m2353 (f2325) m2354 m2388 f2392 f2497 f2499 (m2604) m2219 f2461 f2376 , FMSSWMMFSDD, 2373 2376, 2388 2392, G0, 2, G0, 3, 5, 6
1184, 2373, m, 2376, f, 2388, m, 2392, f, 2373 2353 2325 2354 2388 2392 2497 2499 2605 2219 2461 2376 , m2373 m2353 (f2325) m2354 m2388 f2392 f2497 f2499 (f2605) m2219 f2461 f2376 , FMSSWMMMSDD, 2373 2376, 2388 2392, G0, 2, G0, 3, 5, 6
1185, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2324 2356 2399 2404 2219 2461 2376 , m2373 m2353 (m2324) f2356 f2399 m2404 (m2219) f2461 f2376 , FFDDHFDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
1186, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2324 2356 2399 2404 2220 2461 2376 , m2373 m2353 (m2324) f2356 f2399 m2404 (f2220) f2461 f2376 , FFDDHMDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
1187, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2325 2356 2399 2404 2219 2461 2376 , m2373 m2353 (f2325) f2356 f2399 m2404 (m2219) f2461 f2376 , FMDDHFDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
1188, 2373, m, 2376, f, 2404, m, 2399, f, 2373 2353 2325 2356 2399 2404 2220 2461 2376 , m2373 m2353 (f2325) f2356 f2399 m2404 (f2220) f2461 f2376 , FMDDHMDD, 2373 2376, 2399 2404, G0, 2, G-1, 1, 5, 3
