Anel, Ego0, SxEgo0, Alter0, SxAlter0, Ego1, SxEgo1, Alter1, SxAlter1, Percurso, BarryPercurso, Parente, Casal0, Casal1, Geração0, Lateral0, Geração1, Lateral1, Cnx0, Cnx1
743, 2367, m, 2370, f, 2362, m, 2355, f, 2367 2351 2325 2355 2362 2499 2605 2219 2370 , m2367 f2351 (f2325) f2355 m2362 f2499 (f2605) m2219 f2370 , MMDHMMSD, 2367 2370, 2355 2362, G1, 1, G0, 2, 4, 4
744, 2372, m, 2502, f, 2362, m, 2355, f, 2372 2353 2324 2355 2362 2498 2497 2502 , m2372 m2353 (m2324) f2355 m2362 (m2498) f2497 f2502 , FFDHFDD, 2372 2502, 2355 2362, G1, 1, G-1, 1, 4, 3
745, 2372, m, 2502, f, 2362, m, 2355, f, 2372 2353 2324 2355 2362 2499 2497 2502 , m2372 m2353 (m2324) f2355 m2362 (f2499) f2497 f2502 , FFDHMDD, 2372 2502, 2355 2362, G1, 1, G-1, 1, 4, 3
746, 2372, m, 2502, f, 2362, m, 2355, f, 2372 2353 2325 2355 2362 2498 2497 2502 , m2372 m2353 (f2325) f2355 m2362 (m2498) f2497 f2502 , FMDHFDD, 2372 2502, 2355 2362, G1, 1, G-1, 1, 4, 3
747, 2372, m, 2502, f, 2362, m, 2355, f, 2372 2353 2325 2355 2362 2499 2497 2502 , m2372 m2353 (f2325) f2355 m2362 (f2499) f2497 f2502 , FMDHMDD, 2372 2502, 2355 2362, G1, 1, G-1, 1, 4, 3
748, 2373, m, 2376, f, 2362, m, 2355, f, 2373 2353 2324 2355 2362 2499 2604 2219 2461 2376 , m2373 m2353 (m2324) f2355 m2362 f2499 (m2604) m2219 f2461 f2376 , FFDHMFSDD, 2373 2376, 2355 2362, G1, 1, G-1, 2, 4, 5
749, 2373, m, 2376, f, 2362, m, 2355, f, 2373 2353 2324 2355 2362 2499 2605 2219 2461 2376 , m2373 m2353 (m2324) f2355 m2362 f2499 (f2605) m2219 f2461 f2376 , FFDHMMSDD, 2373 2376, 2355 2362, G1, 1, G-1, 2, 4, 5
750, 2373, m, 2376, f, 2362, m, 2355, f, 2373 2353 2325 2355 2362 2499 2604 2219 2461 2376 , m2373 m2353 (f2325) f2355 m2362 f2499 (m2604) m2219 f2461 f2376 , FMDHMFSDD, 2373 2376, 2355 2362, G1, 1, G-1, 2, 4, 5
751, 2373, m, 2376, f, 2362, m, 2355, f, 2373 2353 2325 2355 2362 2499 2605 2219 2461 2376 , m2373 m2353 (f2325) f2355 m2362 f2499 (f2605) m2219 f2461 f2376 , FMDHMMSDD, 2373 2376, 2355 2362, G1, 1, G-1, 2, 4, 5
752, 2373, m, 2543, f, 2362, m, 2355, f, 2373 2353 2324 2355 2362 2499 2604 2219 2461 2543 , m2373 m2353 (m2324) f2355 m2362 f2499 (m2604) m2219 f2461 f2543 , FFDHMFSDD, 2373 2543, 2355 2362, G1, 1, G-1, 2, 4, 5
753, 2373, m, 2543, f, 2362, m, 2355, f, 2373 2353 2324 2355 2362 2499 2605 2219 2461 2543 , m2373 m2353 (m2324) f2355 m2362 f2499 (f2605) m2219 f2461 f2543 , FFDHMMSDD, 2373 2543, 2355 2362, G1, 1, G-1, 2, 4, 5
754, 2373, m, 2543, f, 2362, m, 2355, f, 2373 2353 2325 2355 2362 2499 2604 2219 2461 2543 , m2373 m2353 (f2325) f2355 m2362 f2499 (m2604) m2219 f2461 f2543 , FMDHMFSDD, 2373 2543, 2355 2362, G1, 1, G-1, 2, 4, 5
755, 2373, m, 2543, f, 2362, m, 2355, f, 2373 2353 2325 2355 2362 2499 2605 2219 2461 2543 , m2373 m2353 (f2325) f2355 m2362 f2499 (f2605) m2219 f2461 f2543 , FMDHMMSDD, 2373 2543, 2355 2362, G1, 1, G-1, 2, 4, 5
756, 2379, m, 2385, f, 2362, m, 2355, f, 2379 2352 2324 2355 2362 2499 2604 2482 2385 , m2379 f2352 (m2324) f2355 m2362 f2499 (m2604) f2482 f2385 , MFDHMFDD, 2379 2385, 2355 2362, G1, 1, G0, 2, 4, 4
757, 2379, m, 2385, f, 2362, m, 2355, f, 2379 2352 2324 2355 2362 2499 2605 2482 2385 , m2379 f2352 (m2324) f2355 m2362 f2499 (f2605) f2482 f2385 , MFDHMMDD, 2379 2385, 2355 2362, G1, 1, G0, 2, 4, 4
758, 2379, m, 2385, f, 2362, m, 2355, f, 2379 2352 2325 2355 2362 2499 2604 2482 2385 , m2379 f2352 (f2325) f2355 m2362 f2499 (m2604) f2482 f2385 , MMDHMFDD, 2379 2385, 2355 2362, G1, 1, G0, 2, 4, 4
759, 2379, m, 2385, f, 2362, m, 2355, f, 2379 2352 2325 2355 2362 2499 2605 2482 2385 , m2379 f2352 (f2325) f2355 m2362 f2499 (f2605) f2482 f2385 , MMDHMMDD, 2379 2385, 2355 2362, G1, 1, G0, 2, 4, 4
760, 2815, m, 2382, f, 2362, m, 2355, f, 2815 2803 2527 2526 2607 2605 2499 2362 2355 2324 2352 2382 , m2815 f2803 m2527 f2526 (m2607) f2605 f2499 m2362 f2355 (m2324) f2352 f2382 , MFMFDDSWFDD, 2382 2815, 2355 2362, G1, 3, G-1, 1, 8, 3
761, 2815, m, 2382, f, 2362, m, 2355, f, 2815 2803 2527 2526 6117 2605 2499 2362 2355 2324 2352 2382 , m2815 f2803 m2527 f2526 (f6117) f2605 f2499 m2362 f2355 (m2324) f2352 f2382 , MFMMDDSWFDD, 2382 2815, 2355 2362, G1, 3, G-1, 1, 8, 3
762, 2815, m, 2382, f, 2362, m, 2355, f, 2815 2803 2527 2526 2607 2605 2499 2362 2355 2325 2352 2382 , m2815 f2803 m2527 f2526 (m2607) f2605 f2499 m2362 f2355 (f2325) f2352 f2382 , MFMFDDSWMDD, 2382 2815, 2355 2362, G1, 3, G-1, 1, 8, 3
763, 2815, m, 2382, f, 2362, m, 2355, f, 2815 2803 2527 2526 6117 2605 2499 2362 2355 2325 2352 2382 , m2815 f2803 m2527 f2526 (f6117) f2605 f2499 m2362 f2355 (f2325) f2352 f2382 , MFMMDDSWMDD, 2382 2815, 2355 2362, G1, 3, G-1, 1, 8, 3
764, 2388, m, 2392, f, 2362, m, 2355, f, 2388 2354 2324 2355 2362 2498 2497 2392 , m2388 m2354 (m2324) f2355 m2362 (m2498) f2497 f2392 , FFDHFDD, 2388 2392, 2355 2362, G1, 1, G-1, 1, 4, 3
765, 2388, m, 2392, f, 2362, m, 2355, f, 2388 2354 2324 2355 2362 2499 2497 2392 , m2388 m2354 (m2324) f2355 m2362 (f2499) f2497 f2392 , FFDHMDD, 2388 2392, 2355 2362, G1, 1, G-1, 1, 4, 3
766, 2388, m, 2392, f, 2362, m, 2355, f, 2388 2354 2325 2355 2362 2498 2497 2392 , m2388 m2354 (f2325) f2355 m2362 (m2498) f2497 f2392 , FMDHFDD, 2388 2392, 2355 2362, G1, 1, G-1, 1, 4, 3
767, 2388, m, 2392, f, 2362, m, 2355, f, 2388 2354 2325 2355 2362 2499 2497 2392 , m2388 m2354 (f2325) f2355 m2362 (f2499) f2497 f2392 , FMDHMDD, 2388 2392, 2355 2362, G1, 1, G-1, 1, 4, 3
768, 2404, m, 2399, f, 2362, m, 2355, f, 2404 2219 2604 2499 2362 2355 2324 2356 2399 , m2404 m2219 (m2604) f2499 m2362 f2355 (m2324) f2356 f2399 , FFDSWFDD, 2399 2404, 2355 2362, G0, 2, G-1, 1, 5, 3
769, 2404, m, 2399, f, 2362, m, 2355, f, 2404 2219 2605 2499 2362 2355 2324 2356 2399 , m2404 m2219 (f2605) f2499 m2362 f2355 (m2324) f2356 f2399 , FMDSWFDD, 2399 2404, 2355 2362, G0, 2, G-1, 1, 5, 3
770, 2404, m, 2399, f, 2362, m, 2355, f, 2404 2219 2604 2499 2362 2355 2325 2356 2399 , m2404 m2219 (m2604) f2499 m2362 f2355 (f2325) f2356 f2399 , FFDSWMDD, 2399 2404, 2355 2362, G0, 2, G-1, 1, 5, 3
771, 2404, m, 2399, f, 2362, m, 2355, f, 2404 2219 2605 2499 2362 2355 2325 2356 2399 , m2404 m2219 (f2605) f2499 m2362 f2355 (f2325) f2356 f2399 , FMDSWMDD, 2399 2404, 2355 2362, G0, 2, G-1, 1, 5, 3
772, 2413, m, 2409, f, 2362, m, 2355, f, 2413 2677 2527 2526 2607 2605 2499 2362 2355 2324 2233 2409 , m2413 f2677 m2527 f2526 (m2607) f2605 f2499 m2362 f2355 (m2324) m2233 f2409 , MFMFDDSWFSD, 2409 2413, 2355 2362, G1, 3, G-1, 1, 8, 3
773, 2413, m, 2409, f, 2362, m, 2355, f, 2413 2677 2527 2526 6117 2605 2499 2362 2355 2324 2233 2409 , m2413 f2677 m2527 f2526 (f6117) f2605 f2499 m2362 f2355 (m2324) m2233 f2409 , MFMMDDSWFSD, 2409 2413, 2355 2362, G1, 3, G-1, 1, 8, 3
774, 2413, m, 2409, f, 2362, m, 2355, f, 2413 2677 2527 2526 2607 2605 2499 2362 2355 2325 2233 2409 , m2413 f2677 m2527 f2526 (m2607) f2605 f2499 m2362 f2355 (f2325) m2233 f2409 , MFMFDDSWMSD, 2409 2413, 2355 2362, G1, 3, G-1, 1, 8, 3
775, 2413, m, 2409, f, 2362, m, 2355, f, 2413 2677 2527 2526 6117 2605 2499 2362 2355 2325 2233 2409 , m2413 f2677 m2527 f2526 (f6117) f2605 f2499 m2362 f2355 (f2325) m2233 f2409 , MFMMDDSWMSD, 2409 2413, 2355 2362, G1, 3, G-1, 1, 8, 3
776, 2466, m, 2463, f, 2362, m, 2355, f, 2466 2212 2351 2324 2355 2362 2499 2604 2219 2463 , m2466 f2212 f2351 (m2324) f2355 m2362 f2499 (m2604) m2219 f2463 , MMFDHMFSD, 2463 2466, 2355 2362, G2, 1, G0, 2, 5, 4
777, 2466, m, 2463, f, 2362, m, 2355, f, 2466 2212 2351 2324 2355 2362 2499 2605 2219 2463 , m2466 f2212 f2351 (m2324) f2355 m2362 f2499 (f2605) m2219 f2463 , MMFDHMMSD, 2463 2466, 2355 2362, G2, 1, G0, 2, 5, 4
778, 2466, m, 2463, f, 2362, m, 2355, f, 2466 2212 2351 2325 2355 2362 2499 2604 2219 2463 , m2466 f2212 f2351 (f2325) f2355 m2362 f2499 (m2604) m2219 f2463 , MMMDHMFSD, 2463 2466, 2355 2362, G2, 1, G0, 2, 5, 4
779, 2466, m, 2463, f, 2362, m, 2355, f, 2466 2212 2351 2325 2355 2362 2499 2605 2219 2463 , m2466 f2212 f2351 (f2325) f2355 m2362 f2499 (f2605) m2219 f2463 , MMMDHMMSD, 2463 2466, 2355 2362, G2, 1, G0, 2, 5, 4
780, 2496, m, 2494, f, 2362, m, 2355, f, 2496 2185 2173 2962 6987 6220 2498 2362 2355 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 m2362 f2355 (m2324) f2351 f2212 f2494 , FMMFSSSWFDDD, 2494 2496, 2355 2362, G1, 3, G-2, 1, 8, 4
781, 2496, m, 2494, f, 2362, m, 2355, f, 2496 2185 2173 2962 6988 6220 2498 2362 2355 2324 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 m2362 f2355 (m2324) f2351 f2212 f2494 , FMMMSSSWFDDD, 2494 2496, 2355 2362, G1, 3, G-2, 1, 8, 4
782, 2496, m, 2494, f, 2362, m, 2355, f, 2496 2185 2173 2962 6987 6220 2498 2362 2355 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (m6987) m6220 m2498 m2362 f2355 (f2325) f2351 f2212 f2494 , FMMFSSSWMDDD, 2494 2496, 2355 2362, G1, 3, G-2, 1, 8, 4
783, 2496, m, 2494, f, 2362, m, 2355, f, 2496 2185 2173 2962 6988 6220 2498 2362 2355 2325 2351 2212 2494 , m2496 m2185 f2173 f2962 (f6988) m6220 m2498 m2362 f2355 (f2325) f2351 f2212 f2494 , FMMMSSSWMDDD, 2494 2496, 2355 2362, G1, 3, G-2, 1, 8, 4
784, 2503, m, 2508, f, 2362, m, 2355, f, 2503 2497 2498 2362 2355 2324 2356 2508 , m2503 f2497 (m2498) m2362 f2355 (m2324) f2356 f2508 , MFSWFDD, 2503 2508, 2355 2362, G1, 1, G-1, 1, 4, 3
785, 2503, m, 2508, f, 2362, m, 2355, f, 2503 2497 2499 2362 2355 2324 2356 2508 , m2503 f2497 (f2499) m2362 f2355 (m2324) f2356 f2508 , MMSWFDD, 2503 2508, 2355 2362, G1, 1, G-1, 1, 4, 3
786, 2503, m, 2508, f, 2362, m, 2355, f, 2503 2497 2498 2362 2355 2325 2356 2508 , m2503 f2497 (m2498) m2362 f2355 (f2325) f2356 f2508 , MFSWMDD, 2503 2508, 2355 2362, G1, 1, G-1, 1, 4, 3
787, 2503, m, 2508, f, 2362, m, 2355, f, 2503 2497 2499 2362 2355 2325 2356 2508 , m2503 f2497 (f2499) m2362 f2355 (f2325) f2356 f2508 , MMSWMDD, 2503 2508, 2355 2362, G1, 1, G-1, 1, 4, 3
788, 2589, m, 2541, f, 2362, m, 2355, f, 2589 2115 2351 2324 2355 2362 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) f2355 m2362 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMFDHMMFDSSD, 2541 2589, 2355 2362, G2, 1, G-1, 3, 5, 7
789, 2589, m, 2541, f, 2362, m, 2355, f, 2589 2115 2351 2324 2355 2362 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (m2324) f2355 m2362 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMFDHMMMDSSD, 2541 2589, 2355 2362, G2, 1, G-1, 3, 5, 7
790, 2589, m, 2541, f, 2362, m, 2355, f, 2589 2351 2324 2355 2362 2499 2605 2607 2526 2527 2532 2541 , m2589 f2351 (m2324) f2355 m2362 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , MFDHMMFDSSD, 2541 2589, 2355 2362, G1, 1, G-1, 3, 4, 7
791, 2589, m, 2541, f, 2362, m, 2355, f, 2589 2351 2324 2355 2362 2499 2605 6117 2526 2527 2532 2541 , m2589 f2351 (m2324) f2355 m2362 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , MFDHMMMDSSD, 2541 2589, 2355 2362, G1, 1, G-1, 3, 4, 7
792, 2589, m, 2541, f, 2362, m, 2355, f, 2589 2115 2351 2325 2355 2362 2499 2605 2607 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) f2355 m2362 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , FMMDHMMFDSSD, 2541 2589, 2355 2362, G2, 1, G-1, 3, 5, 7
793, 2589, m, 2541, f, 2362, m, 2355, f, 2589 2115 2351 2325 2355 2362 2499 2605 6117 2526 2527 2532 2541 , m2589 m2115 f2351 (f2325) f2355 m2362 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , FMMDHMMMDSSD, 2541 2589, 2355 2362, G2, 1, G-1, 3, 5, 7
794, 2589, m, 2541, f, 2362, m, 2355, f, 2589 2351 2325 2355 2362 2499 2605 2607 2526 2527 2532 2541 , m2589 f2351 (f2325) f2355 m2362 f2499 f2605 (m2607) f2526 m2527 m2532 f2541 , MMDHMMFDSSD, 2541 2589, 2355 2362, G1, 1, G-1, 3, 4, 7
795, 2589, m, 2541, f, 2362, m, 2355, f, 2589 2351 2325 2355 2362 2499 2605 6117 2526 2527 2532 2541 , m2589 f2351 (f2325) f2355 m2362 f2499 f2605 (f6117) f2526 m2527 m2532 f2541 , MMDHMMMDSSD, 2541 2589, 2355 2362, G1, 1, G-1, 3, 4, 7
796, 2372, m, 2502, f, 2363, m, 2356, f, 2372 2353 2324 2356 2363 2173 2962 6987 6220 2498 2497 2502 , m2372 m2353 (m2324) f2356 m2363 f2173 f2962 (m6987) m6220 m2498 f2497 f2502 , FFDHMMFSSDD, 2372 2502, 2356 2363, G1, 1, G-1, 3, 4, 7
797, 2372, m, 2502, f, 2363, m, 2356, f, 2372 2353 2324 2356 2363 2173 2962 6988 6220 2498 2497 2502 , m2372 m2353 (m2324) f2356 m2363 f2173 f2962 (f6988) m6220 m2498 f2497 f2502 , FFDHMMMSSDD, 2372 2502, 2356 2363, G1, 1, G-1, 3, 4, 7
798, 2372, m, 2502, f, 2363, m, 2356, f, 2372 2353 2325 2356 2363 2173 2962 6987 6220 2498 2497 2502 , m2372 m2353 (f2325) f2356 m2363 f2173 f2962 (m6987) m6220 m2498 f2497 f2502 , FMDHMMFSSDD, 2372 2502, 2356 2363, G1, 1, G-1, 3, 4, 7
799, 2372, m, 2502, f, 2363, m, 2356, f, 2372 2353 2325 2356 2363 2173 2962 6988 6220 2498 2497 2502 , m2372 m2353 (f2325) f2356 m2363 f2173 f2962 (f6988) m6220 m2498 f2497 f2502 , FMDHMMMSSDD, 2372 2502, 2356 2363, G1, 1, G-1, 3, 4, 7
800, 2388, m, 2392, f, 2363, m, 2356, f, 2388 2354 2324 2356 2363 2173 2962 6987 6220 2498 2497 2392 , m2388 m2354 (m2324) f2356 m2363 f2173 f2962 (m6987) m6220 m2498 f2497 f2392 , FFDHMMFSSDD, 2388 2392, 2356 2363, G1, 1, G-1, 3, 4, 7
801, 2388, m, 2392, f, 2363, m, 2356, f, 2388 2354 2324 2356 2363 2173 2962 6988 6220 2498 2497 2392 , m2388 m2354 (m2324) f2356 m2363 f2173 f2962 (f6988) m6220 m2498 f2497 f2392 , FFDHMMMSSDD, 2388 2392, 2356 2363, G1, 1, G-1, 3, 4, 7
802, 2388, m, 2392, f, 2363, m, 2356, f, 2388 2354 2325 2356 2363 2173 2962 6987 6220 2498 2497 2392 , m2388 m2354 (f2325) f2356 m2363 f2173 f2962 (m6987) m6220 m2498 f2497 f2392 , FMDHMMFSSDD, 2388 2392, 2356 2363, G1, 1, G-1, 3, 4, 7
803, 2388, m, 2392, f, 2363, m, 2356, f, 2388 2354 2325 2356 2363 2173 2962 6988 6220 2498 2497 2392 , m2388 m2354 (f2325) f2356 m2363 f2173 f2962 (f6988) m6220 m2498 f2497 f2392 , FMDHMMMSSDD, 2388 2392, 2356 2363, G1, 1, G-1, 3, 4, 7
804, 2496, m, 2494, f, 2363, m, 2356, f, 2496 2185 2173 2363 2356 2324 2351 2212 2494 , m2496 m2185 (f2173) m2363 f2356 (m2324) f2351 f2212 f2494 , FMSWFDDD, 2494 2496, 2356 2363, G1, 1, G-2, 1, 4, 4
805, 2496, m, 2494, f, 2363, m, 2356, f, 2496 2185 2964 2363 2356 2324 2351 2212 2494 , m2496 m2185 (m2964) m2363 f2356 (m2324) f2351 f2212 f2494 , FFSWFDDD, 2494 2496, 2356 2363, G1, 1, G-2, 1, 4, 4
806, 2496, m, 2494, f, 2363, m, 2356, f, 2496 2185 2173 2363 2356 2325 2351 2212 2494 , m2496 m2185 (f2173) m2363 f2356 (f2325) f2351 f2212 f2494 , FMSWMDDD, 2494 2496, 2356 2363, G1, 1, G-2, 1, 4, 4
807, 2496, m, 2494, f, 2363, m, 2356, f, 2496 2185 2964 2363 2356 2325 2351 2212 2494 , m2496 m2185 (m2964) m2363 f2356 (f2325) f2351 f2212 f2494 , FFSWMDDD, 2494 2496, 2356 2363, G1, 1, G-2, 1, 4, 4
808, 2503, m, 2508, f, 2363, m, 2356, f, 2503 2497 2498 6220 6987 2962 2173 2363 2356 2508 , m2503 f2497 m2498 m6220 (m6987) f2962 f2173 m2363 (f2356) f2508 , MFFFDDSWD, 2503 2508, 2356 2363, G1, 3, G-1, 0, 8, 1
809, 2503, m, 2508, f, 2363, m, 2356, f, 2503 2497 2498 6220 6988 2962 2173 2363 2356 2508 , m2503 f2497 m2498 m6220 (f6988) f2962 f2173 m2363 (f2356) f2508 , MFFMDDSWD, 2503 2508, 2356 2363, G1, 3, G-1, 0, 8, 1
810, 2372, m, 2502, f, 2357, m, 2364, f, 2372 2353 2324 2357 2364 2175 2962 6987 6220 2498 2497 2502 , m2372 m2353 (m2324) m2357 f2364 m2175 f2962 (m6987) m6220 m2498 f2497 f2502 , FFSWFMFSSDD, 2372 2502, 2357 2364, G1, 1, G-1, 3, 4, 7
811, 2372, m, 2502, f, 2357, m, 2364, f, 2372 2353 2324 2357 2364 2175 2962 6988 6220 2498 2497 2502 , m2372 m2353 (m2324) m2357 f2364 m2175 f2962 (f6988) m6220 m2498 f2497 f2502 , FFSWFMMSSDD, 2372 2502, 2357 2364, G1, 1, G-1, 3, 4, 7
812, 2372, m, 2502, f, 2357, m, 2364, f, 2372 2353 2325 2357 2364 2175 2962 6987 6220 2498 2497 2502 , m2372 m2353 (f2325) m2357 f2364 m2175 f2962 (m6987) m6220 m2498 f2497 f2502 , FMSWFMFSSDD, 2372 2502, 2357 2364, G1, 1, G-1, 3, 4, 7
813, 2372, m, 2502, f, 2357, m, 2364, f, 2372 2353 2325 2357 2364 2175 2962 6988 6220 2498 2497 2502 , m2372 m2353 (f2325) m2357 f2364 m2175 f2962 (f6988) m6220 m2498 f2497 f2502 , FMSWFMMSSDD, 2372 2502, 2357 2364, G1, 1, G-1, 3, 4, 7
814, 2388, m, 2392, f, 2357, m, 2364, f, 2388 2354 2324 2357 2364 2175 2962 6987 6220 2498 2497 2392 , m2388 m2354 (m2324) m2357 f2364 m2175 f2962 (m6987) m6220 m2498 f2497 f2392 , FFSWFMFSSDD, 2388 2392, 2357 2364, G1, 1, G-1, 3, 4, 7
815, 2388, m, 2392, f, 2357, m, 2364, f, 2388 2354 2324 2357 2364 2175 2962 6988 6220 2498 2497 2392 , m2388 m2354 (m2324) m2357 f2364 m2175 f2962 (f6988) m6220 m2498 f2497 f2392 , FFSWFMMSSDD, 2388 2392, 2357 2364, G1, 1, G-1, 3, 4, 7
816, 2388, m, 2392, f, 2357, m, 2364, f, 2388 2354 2325 2357 2364 2175 2962 6987 6220 2498 2497 2392 , m2388 m2354 (f2325) m2357 f2364 m2175 f2962 (m6987) m6220 m2498 f2497 f2392 , FMSWFMFSSDD, 2388 2392, 2357 2364, G1, 1, G-1, 3, 4, 7
817, 2388, m, 2392, f, 2357, m, 2364, f, 2388 2354 2325 2357 2364 2175 2962 6988 6220 2498 2497 2392 , m2388 m2354 (f2325) m2357 f2364 m2175 f2962 (f6988) m6220 m2498 f2497 f2392 , FMSWFMMSSDD, 2388 2392, 2357 2364, G1, 1, G-1, 3, 4, 7
818, 2496, m, 2494, f, 2357, m, 2364, f, 2496 2185 2173 2174 2175 2364 2357 2324 2351 2212 2494 , m2496 m2185 f2173 (m2174) m2175 f2364 m2357 (m2324) f2351 f2212 f2494 , FMFSDHFDDD, 2494 2496, 2357 2364, G1, 2, G-2, 1, 6, 4
819, 2496, m, 2494, f, 2357, m, 2364, f, 2496 2185 2173 2962 2175 2364 2357 2324 2351 2212 2494 , m2496 m2185 f2173 (f2962) m2175 f2364 m2357 (m2324) f2351 f2212 f2494 , FMMSDHFDDD, 2494 2496, 2357 2364, G1, 2, G-2, 1, 6, 4
820, 2496, m, 2494, f, 2357, m, 2364, f, 2496 2185 2173 2174 2175 2364 2357 2325 2351 2212 2494 , m2496 m2185 f2173 (m2174) m2175 f2364 m2357 (f2325) f2351 f2212 f2494 , FMFSDHMDDD, 2494 2496, 2357 2364, G1, 2, G-2, 1, 6, 4
821, 2496, m, 2494, f, 2357, m, 2364, f, 2496 2185 2173 2962 2175 2364 2357 2325 2351 2212 2494 , m2496 m2185 f2173 (f2962) m2175 f2364 m2357 (f2325) f2351 f2212 f2494 , FMMSDHMDDD, 2494 2496, 2357 2364, G1, 2, G-2, 1, 6, 4
822, 2503, m, 2508, f, 2357, m, 2364, f, 2503 2497 2498 6220 6987 2962 2175 2364 2357 2324 2356 2508 , m2503 f2497 m2498 m6220 (m6987) f2962 m2175 f2364 m2357 (m2324) f2356 f2508 , MFFFDSDHFDD, 2503 2508, 2357 2364, G1, 3, G-1, 1, 8, 3
823, 2503, m, 2508, f, 2357, m, 2364, f, 2503 2497 2498 6220 6988 2962 2175 2364 2357 2324 2356 2508 , m2503 f2497 m2498 m6220 (f6988) f2962 m2175 f2364 m2357 (m2324) f2356 f2508 , MFFMDSDHFDD, 2503 2508, 2357 2364, G1, 3, G-1, 1, 8, 3
824, 2503, m, 2508, f, 2357, m, 2364, f, 2503 2497 2498 6220 6987 2962 2175 2364 2357 2325 2356 2508 , m2503 f2497 m2498 m6220 (m6987) f2962 m2175 f2364 m2357 (f2325) f2356 f2508 , MFFFDSDHMDD, 2503 2508, 2357 2364, G1, 3, G-1, 1, 8, 3
825, 2503, m, 2508, f, 2357, m, 2364, f, 2503 2497 2498 6220 6988 2962 2175 2364 2357 2325 2356 2508 , m2503 f2497 m2498 m6220 (f6988) f2962 m2175 f2364 m2357 (f2325) f2356 f2508 , MFFMDSDHMDD, 2503 2508, 2357 2364, G1, 3, G-1, 1, 8, 3
826, 2365, m, 2369, f, 2379, m, 2385, f, 2365 2351 2324 2352 2379 2385 2478 2725 2726 2264 2739 3040 2369 , m2365 f2351 (m2324) f2352 m2379 f2385 m2478 f2725 (f2726) m2264 f2739 m3040 f2369 , MFDSWFMMSDSD, 2365 2369, 2379 2385, G0, 2, G-1, 3, 5, 7
827, 2365, m, 2369, f, 2379, m, 2385, f, 2365 2351 2325 2352 2379 2385 2478 2725 2726 2264 2739 3040 2369 , m2365 f2351 (f2325) f2352 m2379 f2385 m2478 f2725 (f2726) m2264 f2739 m3040 f2369 , MMDSWFMMSDSD, 2365 2369, 2379 2385, G0, 2, G-1, 3, 5, 7
828, 2365, m, 2369, f, 2413, m, 2409, f, 2365 2351 2324 2233 2409 2413 2676 2172 2726 2264 2739 3040 2369 , m2365 f2351 (m2324) m2233 f2409 m2413 m2676 m2172 (f2726) m2264 f2739 m3040 f2369 , MFSDHFFMSDSD, 2365 2369, 2409 2413, G0, 2, G-1, 3, 5, 7
829, 2365, m, 2369, f, 2413, m, 2409, f, 2365 2351 2325 2233 2409 2413 2676 2172 2726 2264 2739 3040 2369 , m2365 f2351 (f2325) m2233 f2409 m2413 m2676 m2172 (f2726) m2264 f2739 m3040 f2369 , MMSDHFFMSDSD, 2365 2369, 2409 2413, G0, 2, G-1, 3, 5, 7
830, 2496, m, 2494, f, 2365, m, 2369, f, 2496 2189 3040 2369 2365 2351 2212 2494 , m2496 f2189 (m3040) f2369 m2365 (f2351) f2212 f2494 , MFDHMDD, 2494 2496, 2365 2369, G1, 1, G-1, 1, 4, 3
831, 2496, m, 2494, f, 2365, m, 2369, f, 2496 2189 3042 2369 2365 2351 2212 2494 , m2496 f2189 (f3042) f2369 m2365 (f2351) f2212 f2494 , MMDHMDD, 2494 2496, 2365 2369, G1, 1, G-1, 1, 4, 3
832, 2496, m, 2494, f, 2365, m, 2369, f, 2496 2189 3040 2369 2365 2358 2212 2494 , m2496 f2189 (m3040) f2369 m2365 (m2358) f2212 f2494 , MFDHFDD, 2494 2496, 2365 2369, G1, 1, G-1, 1, 4, 3
833, 2496, m, 2494, f, 2365, m, 2369, f, 2496 2189 3042 2369 2365 2358 2212 2494 , m2496 f2189 (f3042) f2369 m2365 (m2358) f2212 f2494 , MMDHFDD, 2494 2496, 2365 2369, G1, 1, G-1, 1, 4, 3
834, 2589, m, 2541, f, 2365, m, 2369, f, 2589 2115 2351 2365 2369 3040 2739 2264 2726 2172 2535 2541 , m2589 m2115 (f2351) m2365 f2369 m3040 f2739 m2264 (f2726) m2172 f2535 f2541 , FMSWFMFMSDD, 2541 2589, 2365 2369, G1, 1, G1, 3, 4, 7
835, 2365, m, 2369, f, 2589, m, 2541, f, 2365 2351 2589 2541 2535 2172 2726 2264 2739 3040 2369 , m2365 (f2351) m2589 f2541 f2535 m2172 (f2726) m2264 f2739 m3040 f2369 , MSWMFMSDSD, 2365 2369, 2541 2589, G0, 1, G-1, 3, 3, 7
